id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
TX0000046927,55,CASH_OUT,839.80,C000010039,36585.40,35745.60,C000000872,43288.10,43288.10,0,0
TX0000046928,56,CASH_IN,3814.80,C000010052,46113.10,49927.90,C000000901,28554.10,32368.90,0,0
TX0000046929,57,CASH_IN,376.00,C000010065,48664.00,49040.00,C000000930,3558.50,3934.50,0,0
TX0000046930,58,PAYMENT,2085.90,C000010078,48499.70,46413.80,M00001652,117036.60,119122.50,0,0
TX0000046931,59,PAYMENT,1701.00,C000010091,6754.90,5053.90,M00001671,172499.00,174200.00,0,0
TX0000046932,60,PAYMENT,255.30,C000010104,1566.90,1311.60,M00001690,51468.20,51723.50,0,0
TX0000046933,61,PAYMENT,584.80,C000010117,7856.40,7271.60,M00001709,111613.20,112198.00,0,0
TX0000046934,62,PAYMENT,393.00,C000010130,16302.50,15909.50,M00001728,188807.00,189200.00,0,0
TX0000046935,63,PAYMENT,2517.40,C000010143,10327.20,7809.80,M00001747,46654.60,49172.00,0,0
TX0000046936,64,PAYMENT,1419.50,C000010156,11098.50,9679.00,M00001766,120740.50,122160.00,0,0
TX0000046937,65,PAYMENT,748.80,C000010169,20158.40,19409.60,M00001785,183623.20,184372.00,0,0
TX0000046938,66,TRANSFER,904.80,C000010182,20082.90,19178.10,C000001191,23073.10,23977.90,0,0
TX0000046939,67,TRANSFER,3289.00,C000010195,27156.00,23867.00,C000001220,5279.50,8568.50,0,0
TX0000046940,68,CASH_OUT,2538.90,C000010208,27555.20,25016.30,C000001249,27679.60,27679.60,0,0
TX0000046941,69,CASH_OUT,98.00,C000010221,31604.00,31506.00,C000001278,11517.20,11517.20,0,0
TX0000046942,70,CASH_OUT,1371.80,C000010234,32994.40,31622.60,C000001307,37690.40,37690.40,0,0
TX0000046943,71,CASH_IN,814.80,C000010247,42572.60,43387.40,C000001336,24918.10,25732.90,0,0
TX0000046944,72,PAYMENT,3613.50,C000010260,39263.50,35650.00,M00001918,59676.00,63289.50,0,0
TX0000046945,73,PAYMENT,260.40,C000010273,49507.20,49246.80,M00001937,124739.60,125000.00,0,0
TX0000046946,74,PAYMENT,1794.00,C000010286,45819.50,44025.50,M00001956,196716.00,198510.00,0,0
TX0000046947,75,PAYMENT,1584.80,C000010299,47508.40,45923.60,M00001975,62841.20,64426.00,0,0
TX0000046948,76,PAYMENT,314.80,C000010312,0.00,0.00,M00001994,135691.70,136006.50,0,0
TX0000046949,77,PAYMENT,378.00,C000010325,5358.00,4980.00,M00002013,196002.00,196380.00,0,0
TX0000046950,78,PAYMENT,361.90,C000010338,12820.70,12458.80,M00002032,73017.10,73379.00,0,0
TX0000046951,79,PAYMENT,2310.00,C000010351,10855.00,8545.00,M00002051,131425.00,133735.00,0,0
TX0000046952,80,TRANSFER,1387.80,C000010364,8601.90,7214.10,C000001597,43873.50,45261.30,0,0
TX0000046953,81,TRANSFER,4860.80,C000010377,14520.40,9659.60,C000001626,15301.10,20161.90,0,0
TX0000046954,82,TRANSFER,782.50,C000010390,17767.50,16985.00,C000001655,49818.50,50601.00,0,0
TX0000046955,83,CASH_OUT,2990.40,C000010403,21178.20,18187.80,C000001684,23790.90,23790.90,0,0
TX0000046956,84,CASH_OUT,2416.00,C000010416,22558.00,20142.00,C000001713,4063.20,4063.20,0,0
TX0000046957,85,CASH_IN,780.80,C000010429,35535.60,36316.40,C000001742,34840.50,35621.30,0,0
TX0000046958,86,DEBIT,1158.30,C000010442,35309.00,34150.70,M00002184,212956.90,214115.20,0,0
TX0000046959,87,PAYMENT,777.00,C000010455,34069.00,33292.00,M00002203,81364.00,82141.00,0,0
TX0000046960,88,PAYMENT,3399.40,C000010468,36427.70,33028.30,M00002222,144253.10,147652.50,0,0
TX0000046961,89,PAYMENT,2112.00,C000010481,32826.00,30714.00,M00002241,215908.00,218020.00,0,0
TX0000046962,90,PAYMENT,1489.30,C000010494,43164.90,41675.60,M00002260,81279.70,82769.00,0,0
TX0000046963,91,PAYMENT,1455.80,C000010507,44854.40,43398.60,M00002279,147308.20,148764.00,0,0
TX0000046964,92,PAYMENT,361.50,C000010520,48171.50,47810.00,M00002298,19800.00,20161.50,0,0
TX0000046965,93,PAYMENT,3398.40,C000010533,0.00,0.00,M00002317,85855.60,89254.00,0,0
TX0000046966,94,PAYMENT,318.00,C000010546,4276.50,3958.50,M00002336,152904.50,153222.50,0,0
TX0000046967,95,TRANSFER,2089.80,C000010559,8031.40,5941.60,C000002032,31215.50,33305.30,0,0
TX0000046968,96,TRANSFER,1343.30,C000010572,6130.90,4787.60,C000002061,11070.10,12413.40,0,0
TX0000046969,97,CASH_OUT,4640.00,C000010585,15911.00,11271.00,C000002090,39450.00,39450.00,0,0
TX0000046970,98,CASH_OUT,647.40,C000010598,15477.70,14830.30,C000002119,22469.40,22469.40,0,0
TX0000046971,99,CASH_IN,94.00,C000010611,23143.00,23237.00,C000002148,872.30,966.30,0,0
TX0000046972,100,DEBIT,2280.30,C000010624,19917.40,17637.10,M00002450,157210.20,159490.50,0,0
TX0000046973,101,PAYMENT,820.80,C000010637,20988.40,20167.60,M00002469,28897.20,29718.00,0,0
TX0000046974,102,PAYMENT,932.00,C000010650,29256.00,28324.00,M00002488,93619.00,94551.00,0,0
TX0000046975,103,PAYMENT,726.40,C000010663,29132.20,28405.80,M00002507,171150.60,171877.00,0,0
TX0000046976,104,PAYMENT,3172.50,C000010676,33617.50,30445.00,M00002526,28715.00,31887.50,0,0
TX0000046977,105,PAYMENT,2060.80,C000010689,38894.70,36833.90,M00002545,102253.20,104314.00,0,0
TX0000046978,106,PAYMENT,1171.80,C000010702,44786.30,43614.50,M00002564,165728.20,166900.00,0,0
TX0000046979,107,PAYMENT,1314.00,C000010715,42226.00,40912.00,M00002583,41110.00,42424.00,0,0
TX0000046980,108,PAYMENT,395.40,C000010728,43606.70,43211.30,M00002602,103793.10,104188.50,0,0
TX0000046981,109,TRANSFER,3256.00,C000010741,0.00,0.00,C000002438,53556.20,56812.20,0,0
TX0000046982,110,TRANSFER,261.30,C000010754,1829.90,1568.60,C000002467,26634.50,26895.80,0,0
TX0000046983,111,CASH_OUT,1856.80,C000010767,9792.50,7935.70,C000002496,6886.50,6886.50,0,0
TX0000046984,112,CASH_OUT,1286.00,C000010780,3685.50,2399.50,C000002525,29310.00,29310.00,0,0
TX0000046985,113,CASH_OUT,4406.40,C000010793,8901.20,4494.80,C000002554,16072.40,16072.40,0,0
TX0000046986,114,CASH_IN,499.50,C000010806,15859.00,16358.50,C000002583,42125.80,42625.30,0,0
TX0000046987,115,PAYMENT,121.80,C000010819,15921.40,15799.60,M00002735,183669.20,183791.00,0,0
TX0000046988,116,PAYMENT,2131.80,C000010832,19705.00,17573.20,M00002754,41673.70,43805.50,0,0
TX0000046989,117,PAYMENT,848.00,C000010845,18374.00,17526.00,M00002773,117502.00,118350.00,0,0
TX0000046990,118,PAYMENT,692.90,C000010858,25616.20,24923.30,M00002792,178069.10,178762.00,0,0
TX0000046991,119,PAYMENT,663.00,C000010871,26699.00,26036.00,M00002811,51077.00,51740.00,0,0
TX0000046992,120,PAYMENT,2932.80,C000010884,30832.90,27900.10,M00002830,113061.70,115994.50,0,0
TX0000046993,121,PAYMENT,1996.80,C000010897,30103.00,28106.20,M00002849,186773.20,188770.00,0,0
TX0000046994,122,PAYMENT,841.50,C000010910,37932.50,37091.00,M00002868,50061.50,50903.00,0,0
TX0000046995,123,TRANSFER,1159.40,C000010923,37603.60,36444.20,C000002844,11279.30,12438.70,0,0
TX0000046996,124,TRANSFER,416.50,C000010936,42647.10,42230.60,C000002873,43985.70,44402.20,0,0
TX0000046997,125,TRANSFER,3100.80,C000010949,42076.40,38975.60,C000002902,23180.70,26281.50,0,0
TX0000046998,126,CASH_OUT,191.80,C000010962,0.00,0.00,C000002931,1731.00,1731.00,0,0
TX0000046999,127,CASH_OUT,1611.00,C000010975,2461.00,850.00,C000002960,25798.50,25798.50,0,0
TX0000047000,128,CASH_IN,1215.90,C000010988,11340.30,12556.20,C000002989,13737.70,14953.60,0,0
TX0000047001,129,PAYMENT,4160.00,C000011001,8185.90,4025.90,M00003001,128440.00,132600.00,0,0
TX0000047002,130,PAYMENT,338.80,C000011014,14245.20,13906.40,M00003020,192677.20,193016.00,0,0
TX0000047003,131,PAYMENT,136.80,C000011027,13331.40,13194.60,M00003039,67942.20,68079.00,0,0
TX0000047004,132,PAYMENT,1970.50,C000011040,14713.00,12742.50,M00003058,128272.00,130242.50,0,0
TX0000047005,133,PAYMENT,862.40,C000011053,15785.20,14922.80,M00003077,201671.60,202534.00,0,0
TX0000047006,134,PAYMENT,441.00,C000011066,23785.50,23344.50,M00003096,61826.50,62267.50,0,0
TX0000047007,135,PAYMENT,586.80,C000011079,33996.10,33409.30,M00003115,135585.20,136172.00,0,0
TX0000047008,136,PAYMENT,2680.30,C000011092,28073.90,25393.60,M00003134,202063.20,204743.50,0,0
TX0000047009,137,TRANSFER,1920.00,C000011105,25530.00,23610.00,C000003250,35294.50,37214.50,0,0
TX0000047010,138,TRANSFER,5538.40,C000011118,31124.70,25586.30,C000003279,6990.90,12529.30,0,0
TX0000047011,139,TRANSFER,992.00,C000011131,37046.00,36054.00,C000003308,36579.70,37571.70,0,0
TX0000047012,140,CASH_OUT,424.80,C000011144,43280.70,42855.90,C000003337,17171.60,17171.60,0,0
TX0000047013,141,CASH_OUT,2932.80,C000011157,39500.40,36567.60,C000003366,44418.00,44418.00,0,0
TX0000047014,142,CASH_IN,1459.50,C000011170,54858.50,56318.00,C000003395,32950.50,34410.00,0,0
TX0000047015,143,DEBIT,1352.40,C000011183,3867.70,2515.30,M00003267,78362.60,79715.00,0,0
TX0000047016,144,PAYMENT,1133.00,C000011196,0.00,0.00,M00003286,143359.50,144492.50,0,0
TX0000047017,145,PAYMENT,3900.80,C000011209,3384.40,0.00,M00003305,212963.20,216864.00,0,0
TX0000047018,146,PAYMENT,2775.30,C000011222,4755.40,1980.10,M00003324,81333.70,84109.00,0,0
TX0000047019,147,PAYMENT,139.00,C000011235,10767.00,10628.00,M00003343,152100.00,152239.00,0,0
TX0000047020,148,PAYMENT,1796.40,C000011248,13042.20,11245.80,M00003362,23755.10,25551.50,0,0
TX0000047021,149,PAYMENT,864.00,C000011261,15643.90,14779.90,M00003381,83966.00,84830.00,0,0
TX0000047022,150,PAYMENT,4046.30,C000011274,19160.90,15114.60,M00003400,148288.20,152334.50,0,0
TX0000047023,151,PAYMENT,497.80,C000011287,21909.40,21411.60,M00003419,19978.20,20476.00,0,0
TX0000047024,152,TRANSFER,2415.00,C000011300,25340.50,22925.50,C000003685,22396.50,24811.50,0,0
TX0000047025,153,TRANSFER,1830.40,C000011313,23149.20,21318.80,C000003714,8579.90,10410.30,0,0
TX0000047026,154,CASH_OUT,185.00,C000011326,35138.10,34953.10,C000003743,30506.20,30506.20,0,0
TX0000047027,155,CASH_OUT,811.80,C000011339,34494.40,33682.60,C000003772,10128.10,10128.10,0,0
TX0000047028,156,CASH_IN,420.30,C000011352,41761.10,42181.40,C000003801,39072.10,39492.40,0,0
TX0000047029,157,CASH_IN,2752.00,C000011365,46582.00,49334.00,C000003830,23183.50,25935.50,0,0
TX0000047030,158,PAYMENT,1454.40,C000011378,37713.70,36259.30,M00003552,96470.10,97924.50,0,0
TX0000047031,159,PAYMENT,1081.00,C000011391,53395.10,52314.10,M00003571,162874.00,163955.00,0,0
TX0000047032,160,PAYMENT,1037.30,C000011404,0.00,0.00,M00003590,40754.90,41792.20,0,0
TX0000047033,161,PAYMENT,3628.80,C000011417,664.40,0.00,M00003609,97371.20,101000.00,0,0
TX0000047034,162,PAYMENT,2679.00,C000011430,7552.00,4873.00,M00003628,168885.00,171564.00,0,0
TX0000047035,163,PAYMENT,128.40,C000011443,8228.20,8099.80,M00003647,36142.60,36271.00,0,0
TX0000047036,164,PAYMENT,1609.50,C000011456,9611.00,8001.50,M00003666,103180.50,104790.00,0,0
TX0000047037,165,PAYMENT,852.80,C000011469,10684.40,9831.60,M00003685,168257.20,169110.00,0,0
TX0000047038,166,TRANSFER,3858.80,C000011482,16271.90,12413.10,C000004091,38304.10,42162.90,0,0
TX0000047039,167,TRANSFER,396.00,C000011495,25610.00,25214.00,C000004120,14121.50,14517.50,0,0
TX0000047040,168,CASH_OUT,2136.90,C000011508,25256.70,23119.80,C000004149,44559.60,44559.60,0,0
TX0000047041,169,CASH_OUT,1728.00,C000011521,24314.00,22586.00,C000004178,22277.20,22277.20,0,0
TX0000047042,170,CASH_OUT,258.30,C000011534,25685.90,25427.60,C000004207,2694.60,2694.60,0,0
TX0000047043,171,CASH_IN,618.80,C000011547,34079.60,34698.40,C000004236,33395.10,34013.90,0,0
TX0000047044,172,PAYMENT,403.00,C000011560,33351.50,32948.50,M00003818,52497.00,52900.00,0,0
TX0000047045,173,PAYMENT,2558.40,C000011573,36460.70,33902.30,M00003837,110293.60,112852.00,0,0
TX0000047046,174,PAYMENT,1436.50,C000011586,35189.50,33753.00,M00003856,184383.50,185820.00,0,0
TX0000047047,175,PAYMENT,796.80,C000011599,44297.40,43500.60,M00003875,47270.20,48067.00,0,0
TX0000047048,176,PAYMENT,928.80,C000011612,44159.90,43231.10,M00003894,119903.70,120832.50,0,0
TX0000047049,177,PAYMENT,3344.00,C000011625,0.00,0.00,M00003913,181664.00,185008.00,0,0
TX0000047050,178,PAYMENT,2569.90,C000011638,1660.20,0.00,M00003932,53351.10,55921.00,0,0
TX0000047051,179,PAYMENT,105.00,C000011651,5715.00,5610.00,M00003951,118695.00,118800.00,0,0
TX0000047052,180,TRANSFER,1409.80,C000011664,7098.40,5688.60,C000004497,1117.00,2526.80,0,0
TX0000047053,181,TRANSFER,828.80,C000011677,8172.40,7343.60,C000004526,33269.10,34097.90,0,0
TX0000047054,182,TRANSFER,3658.50,C000011690,13408.50,9750.00,C000004555,14877.50,18536.00,0,0
TX0000047055,183,CASH_OUT,281.40,C000011703,17222.20,16940.80,C000004584,36978.10,36978.10,0,0
TX0000047056,184,CASH_OUT,1846.00,C000011716,19950.50,18104.50,C000004613,20903.20,20903.20,0,0
TX0000047057,185,CASH_IN,1612.80,C000011729,26931.60,28544.40,C000004642,0.00,1612.80,0,0
TX0000047058,186,DEBIT,318.80,C000011742,23814.50,23495.70,M00004084,199382.70,199701.50,0,0
TX0000047059,187,PAYMENT,413.00,C000011755,34065.50,33652.50,M00004103,59642.00,60055.00,0,0
TX0000047060,188,PAYMENT,372.90,C000011768,30851.70,30478.80,M00004122,136716.10,137089.00,0,0
TX0000047061,189,PAYMENT,2352.00,C000011781,35006.00,32654.00,M00004141,195018.00,197370.00,0,0
TX0000047062,190,PAYMENT,1405.80,C000011794,32690.90,31285.10,M00004160,68851.20,70257.00,0,0
TX0000047063,191,PAYMENT,499.80,C000011807,41627.40,41127.60,M00004179,131551.20,132051.00,0,0
TX0000047064,192,PAYMENT,807.50,C000011820,46573.50,45766.00,M00004198,204358.00,205165.50,0,0
TX0000047065,193,PAYMENT,3046.40,C000011833,45301.20,42254.80,M00004217,71871.60,74918.00,0,0
TX0000047066,194,PAYMENT,2448.00,C000011846,0.00,0.00,M00004236,136244.50,138692.50,0,0
TX0000047067,195,TRANSFER,788.80,C000011859,0.00,0.00,C000004932,52969.50,53758.30,0,0
TX0000047068,196,TRANSFER,1197.30,C000011872,4611.40,3414.10,C000004961,23305.60,24502.90,0,0
TX0000047069,197,CASH_OUT,792.00,C000011885,8309.50,7517.50,C000004990,5950.00,5950.00,0,0
TX0000047070,198,CASH_OUT,3445.40,C000011898,10570.70,7125.30,C000005019,33439.60,33439.60,0,0
TX0000047071,199,CASH_IN,2134.00,C000011911,24173.00,26307.00,C000005048,23801.70,25935.70,0,0
TX0000047072,200,DEBIT,1542.30,C000011924,17293.90,15751.60,M00004350,144916.70,146459.00,0,0
TX0000047073,201,PAYMENT,1484.80,C000011937,18976.40,17491.60,M00004369,210949.20,212434.00,0,0
TX0000047074,202,PAYMENT,366.50,C000011950,22689.50,22323.00,M00004388,83500.00,83866.50,0,0
TX0000047075,203,PAYMENT,3434.40,C000011963,21413.20,17978.80,M00004407,149504.60,152939.00,0,0
TX0000047076,204,PAYMENT,330.00,C000011976,28377.50,28047.50,M00004426,16557.50,16887.50,0,0
TX0000047077,205,PAYMENT,2132.80,C000011989,33961.70,31828.90,M00004445,87739.20,89872.00,0,0
TX0000047078,206,PAYMENT,1362.30,C000012002,37643.50,36281.20,M00004464,153203.70,154566.00,0,0
TX0000047079,207,PAYMENT,4690.00,C000012015,35833.00,31143.00,M00004483,18867.00,23557.00,0,0
TX0000047080,208,PAYMENT,673.40,C000012028,39550.70,38877.30,M00004502,88697.10,89370.50,0,0
TX0000047081,209,TRANSFER,96.00,C000012041,42658.00,42562.00,C000005338,7766.30,7862.30,0,0
TX0000047082,210,TRANSFER,2313.30,C000012054,44031.40,41718.10,C000005367,45293.00,47606.30,0,0
TX0000047083,211,CASH_OUT,829.80,C000012067,1481.30,651.50,C000005396,13098.50,13098.50,0,0
TX0000047084,212,CASH_OUT,972.00,C000012080,2150.00,1178.00,C000005425,0.00,0.00,0,0
TX0000047085,213,CASH_OUT,742.40,C000012093,3225.20,2482.80,C000005454,32092.40,32092.40,0,0
TX0000047086,214,CASH_IN,3219.50,C000012106,11731.50,14951.00,C000005483,12590.70,15810.20,0,0
TX0000047087,215,PAYMENT,2083.80,C000012119,4447.40,2363.60,M00004635,164005.20,166089.00,0,0
TX0000047088,216,PAYMENT,1225.80,C000012132,20479.30,19253.50,M00004654,29374.20,30600.00,0,0
TX0000047089,217,PAYMENT,1344.00,C000012145,16346.00,15002.00,M00004673,104760.00,106104.00,0,0
TX0000047090,218,PAYMENT,401.40,C000012158,17719.70,17318.30,M00004692,167502.10,167903.50,0,0
TX0000047091,219,PAYMENT,3293.00,C000012171,18784.00,15491.00,M00004711,35567.00,38860.00,0,0
TX0000047092,220,PAYMENT,274.30,C000012184,25928.90,25654.60,M00004730,100898.20,101172.50,0,0
TX0000047093,221,PAYMENT,1900.80,C000012197,30789.50,28888.70,M00004749,172605.20,174506.00,0,0
TX0000047094,222,PAYMENT,1306.00,C000012210,27770.50,26464.50,M00004768,37441.00,38747.00,0,0
TX0000047095,223,TRANSFER,4457.40,C000012223,33034.20,28576.80,C000005744,27468.70,31926.10,0,0
TX0000047096,224,TRANSFER,526.50,C000012236,42605.60,42079.10,C000005773,8174.80,8701.30,0,0
TX0000047097,225,TRANSFER,124.80,C000012249,40040.40,39915.60,C000005802,39071.50,39196.30,0,0
TX0000047098,226,CASH_OUT,2165.80,C000012262,41414.40,39248.60,C000005831,17411.00,17411.00,0,0
TX0000047099,227,CASH_OUT,858.00,C000012275,42479.00,41621.00,C000005860,43101.50,43101.50,0,0
TX0000047100,228,CASH_IN,733.90,C000012288,2291.80,3025.70,C000005889,26509.20,27243.10,0,0
TX0000047101,229,PAYMENT,680.00,C000012301,1864.10,1184.10,M00004901,114720.00,115400.00,0,0
TX0000047102,230,PAYMENT,2980.80,C000012314,7481.10,4500.30,M00004920,176708.70,179689.50,0,0
TX0000047103,231,PAYMENT,2020.80,C000012327,2013.40,0.00,M00004939,50424.20,52445.00,0,0
TX0000047104,232,PAYMENT,896.50,C000012340,12057.50,11161.00,M00004958,113716.50,114613.00,0,0
TX0000047105,233,PAYMENT,1190.40,C000012353,13741.20,12550.80,M00004977,189275.60,190466.00,0,0
TX0000047106,234,PAYMENT,423.50,C000012366,15115.50,14692.00,M00004996,51600.50,52024.00,0,0
TX0000047107,235,PAYMENT,3138.80,C000012379,23301.20,20162.40,M00000015,65331.20,68470.00,0,0
TX0000047108,236,PAYMENT,205.80,C000012392,23505.90,23300.10,M00000034,130123.70,130329.50,0,0
TX0000047109,237,TRANSFER,1656.00,C000012405,26606.00,24950.00,C000006150,43703.00,45359.00,0,0
TX0000047110,238,TRANSFER,1236.90,C000012418,25348.70,24111.80,C000006179,24527.70,25764.60,0,0
TX0000047111,239,TRANSFER,4212.00,C000012431,30261.00,26049.00,C000006208,4504.70,8716.70,0,0
TX0000047112,240,CASH_OUT,366.80,C000012444,37104.20,36737.40,C000006237,29236.40,29236.40,0,0
TX0000047113,241,CASH_OUT,140.80,C000012457,37448.40,37307.60,C000006266,10598.00,10598.00,0,0
TX0000047114,242,CASH_IN,2005.50,C000012470,45699.00,47704.50,C000006295,38241.00,40246.50,0,0
TX0000047115,243,DEBIT,873.40,C000012483,41379.70,40506.30,M00000167,210370.60,211244.00,0,0
TX0000047116,244,PAYMENT,483.00,C000012496,47269.50,46786.50,M00000186,71086.50,71569.50,0,0
TX0000047117,245,PAYMENT,604.80,C000012509,0.00,0.00,M00000205,144237.20,144842.00,0,0
TX0000047118,246,PAYMENT,2729.30,C000012522,2210.90,0.00,M00000224,210719.20,213448.50,0,0
TX0000047119,247,PAYMENT,1945.00,C000012535,0.00,0.00,M00000243,79838.00,81783.00,0,0
TX0000047120,248,PAYMENT,5594.40,C000012548,11679.70,6085.30,M00000262,147173.60,152768.00,0,0
TX0000047121,249,PAYMENT,1024.00,C000012561,13929.60,12905.60,M00000281,214716.00,215740.00,0,0
TX0000047122,250,PAYMENT,432.80,C000012574,12536.90,12104.10,M00000300,83925.20,84358.00,0,0
TX0000047123,251,PAYMENT,2971.80,C000012587,13602.40,10630.60,M00000319,149980.20,152952.00,0,0
TX0000047124,252,TRANSFER,1474.50,C000012600,14358.50,12884.00,C000006585,44178.50,45653.00,0,0
TX0000047125,253,TRANSFER,1398.40,C000012613,23857.20,22458.80,C000006614,16562.70,17961.10,0,0
TX0000047126,254,CASH_OUT,1155.00,C000012626,25492.90,24337.90,C000006643,46346.20,46346.20,0,0
TX0000047127,255,CASH_OUT,3953.80,C000012639,27513.40,23559.60,C000006672,26968.10,26968.10,0,0
TX0000047128,256,CASH_IN,2804.30,C000012652,38160.60,40964.90,C000006701,7451.60,10255.90,0,0
TX0000047129,257,CASH_IN,144.00,C000012665,38050.00,38194.00,C000006730,36951.50,37095.50,0,0
TX0000047130,258,PAYMENT,1832.40,C000012678,36257.20,34424.80,M00000452,21334.10,23166.50,0,0
TX0000047131,259,PAYMENT,876.00,C000012691,39848.90,38972.90,M00000471,92619.00,93495.00,0,0
TX0000047132,260,PAYMENT,4089.30,C000012704,43309.90,39220.60,M00000490,156890.20,160979.50,0,0
TX0000047133,261,PAYMENT,516.80,C000012717,45996.40,45479.60,M00000509,28639.20,29156.00,0,0
TX0000047134,262,PAYMENT,2465.00,C000012730,8367.50,5902.50,M00000528,104924.50,107389.50,0,0
TX0000047135,263,PAYMENT,1856.40,C000012743,0.00,0.00,M00000547,164136.60,165993.00,0,0
TX0000047136,264,PAYMENT,187.00,C000012756,2513.50,2326.50,M00000566,31465.50,31652.50,0,0
TX0000047137,265,PAYMENT,844.80,C000012769,8608.40,7763.60,M00000585,99353.20,100198.00,0,0
TX0000047138,266,TRANSFER,429.30,C000012782,9983.90,9554.60,C000006991,6168.10,6597.40,0,0
TX0000047139,267,TRANSFER,2792.00,C000012795,11915.00,9123.00,C000007020,33924.50,36716.50,0,0
TX0000047140,268,CASH_OUT,1470.40,C000012808,16747.70,15277.30,C000007049,11439.60,11439.60,0,0
TX0000047141,269,CASH_OUT,1128.00,C000012821,21134.00,20006.00,C000007078,38617.20,38617.20,0,0
TX0000047142,270,CASH_OUT,1060.30,C000012834,20581.90,19521.60,C000007107,19734.60,19734.60,0,0
TX0000047143,271,CASH_IN,3682.80,C000012847,30656.60,34339.40,C000007136,1352.10,5034.90,0,0
TX0000047144,272,PAYMENT,2709.00,C000012860,26156.00,23447.00,M00000718,174385.00,177094.00,0,0
TX0000047145,273,PAYMENT,134.40,C000012873,35399.20,35264.80,M00000737,44851.60,44986.00,0,0
TX0000047146,274,PAYMENT,1646.50,C000012886,33717.00,32070.50,M00000756,111783.50,113430.00,0,0
TX0000047147,275,PAYMENT,865.80,C000012899,34783.40,33917.60,M00000775,176919.20,177785.00,0,0
TX0000047148,276,PAYMENT,3902.80,C000012912,40418.90,36516.10,M00000794,47205.70,51108.50,0,0
TX0000047149,277,PAYMENT,416.00,C000012925,43638.00,43222.00,M00000813,112926.00,113342.00,0,0
TX0000047150,278,PAYMENT,2187.90,C000012938,49607.70,47419.80,M00000832,189384.60,191572.50,0,0
TX0000047151,279,PAYMENT,1755.00,C000012951,0.00,0.00,M00000851,44745.00,46500.00,0,0
TX0000047152,280,TRANSFER,261.30,C000012964,0.00,0.00,C000007397,19370.50,19631.80,0,0
TX0000047153,281,TRANSFER,652.80,C000012977,6080.40,5427.60,C000007426,46981.10,47633.90,0,0
TX0000047154,282,TRANSFER,413.00,C000012990,7456.50,7043.50,C000007455,27479.50,27892.50,0,0
TX0000047155,283,CASH_OUT,2599.40,C000013003,8523.20,5923.80,C000007484,4058.10,4058.10,0,0
TX0000047156,284,CASH_OUT,1453.50,C000013016,9280.50,7827.00,C000007513,29913.20,29913.20,0,0
TX0000047157,285,CASH_IN,844.80,C000013029,19527.60,20372.40,C000007542,12656.70,13501.50,0,0
TX0000047158,286,DEBIT,952.80,C000013042,20267.30,19314.50,M00000984,128554.70,129507.50,0,0
TX0000047159,287,PAYMENT,3399.00,C000013055,29818.50,26419.50,M00001003,190319.00,193718.00,0,0
TX0000047160,288,PAYMENT,2600.90,C000013068,23460.20,20859.30,M00001022,62010.10,64611.00,0,0
TX0000047161,289,PAYMENT,112.00,C000013081,29826.00,29714.00,M00001041,127358.00,127470.00,0,0
TX0000047162,290,PAYMENT,1447.80,C000013094,31202.40,29754.60,M00001060,196597.20,198045.00,0,0
TX0000047163,291,PAYMENT,842.80,C000013107,32269.40,31426.60,M00001079,61104.20,61947.00,0,0
TX0000047164,292,PAYMENT,3703.50,C000013120,41594.50,37891.00,M00001098,131916.00,135619.50,0,0
TX0000047165,293,PAYMENT,302.40,C000013133,41305.20,41002.80,M00001117,197097.60,197400.00,0,0
TX0000047166,294,PAYMENT,1898.00,C000013146,44081.50,42183.50,M00001136,68972.00,70870.00,0,0
TX0000047167,295,TRANSFER,1640.80,C000013159,45756.40,44115.60,C000007832,8940.50,10581.30,0,0
TX0000047168,296,TRANSFER,322.80,C000013172,0.00,0.00,C000007861,42615.10,42937.90,0,0
TX0000047169,297,CASH_OUT,448.00,C000013185,9842.00,9394.00,C000007890,22450.00,22450.00,0,0
TX0000047170,298,CASH_OUT,383.90,C000013198,4954.70,4570.80,C000007919,0.00,0.00,0,0
TX0000047171,299,CASH_IN,2394.00,C000013211,11323.00,13717.00,C000007948,32491.70,34885.70,0,0
TX0000047172,300,DEBIT,1423.80,C000013224,6779.90,5356.10,M00001250,77503.20,78927.00,0,0
TX0000047173,301,PAYMENT,548.80,C000013237,15764.40,15215.60,M00001269,140207.20,140756.00,0,0
TX0000047174,302,PAYMENT,832.50,C000013250,18087.50,17255.00,M00001288,213018.00,213850.50,0,0
TX0000047175,303,PAYMENT,3102.40,C000013263,19424.20,16321.80,M00001307,80535.60,83638.00,0,0
TX0000047176,304,PAYMENT,2480.00,C000013276,20790.00,18310.00,M00001326,144857.50,147337.50,0,0
TX0000047177,305,PAYMENT,796.80,C000013289,26304.70,25507.90,M00001345,217021.20,217818.00,0,0
TX0000047178,306,PAYMENT,1236.30,C000013302,29803.80,28567.50,M00001364,81295.70,82532.00,0,0
TX0000047179,307,PAYMENT,807.00,C000013315,29781.00,28974.00,M00001383,153724.00,154531.00,0,0
TX0000047180,308,PAYMENT,3491.40,C000013328,34713.70,31222.30,M00001402,16511.10,20002.50,0,0
TX0000047181,309,TRANSFER,2156.00,C000013341,30988.00,28832.00,C000008238,31296.30,33452.30,0,0
