case_id,agent_id,status
RC00000954,customer,done
RC00000954,merchant,done
RC00000954,network,done
RC00000954,policy,done
RC00000955,customer,done
RC00000955,merchant,done
RC00000955,network,done
RC00000955,policy,done
RC00000956,customer,done
RC00000956,merchant,done
RC00000956,network,done
RC00000956,policy,done
RC00000957,customer,done
RC00000957,merchant,done
RC00000957,network,done
RC00000957,policy,done
RC00000958,customer,done
RC00000958,merchant,done
RC00000958,network,done
RC00000958,policy,done
RC00000959,customer,done
RC00000959,merchant,done
RC00000959,network,done
RC00000959,policy,done
RC00000960,customer,done
RC00000960,merchant,done
RC00000960,network,done
RC00000960,policy,done
RC00000961,customer,done
RC00000961,merchant,done
RC00000961,network,done
RC00000961,policy,done
RC00000962,customer,done
RC00000962,merchant,done
RC00000962,network,done
RC00000962,policy,done
RC00000963,customer,done
RC00000963,merchant,done
RC00000963,network,done
RC00000963,policy,done
RC00000964,customer,done
RC00000964,merchant,done
RC00000964,network,done
RC00000964,policy,done
RC00000965,customer,done
RC00000965,merchant,done
RC00000965,network,done
RC00000965,policy,done
RC00000966,customer,done
RC00000966,merchant,done
RC00000966,network,done
RC00000966,policy,done
RC00000967,customer,done
RC00000967,merchant,done
RC00000967,network,done
RC00000967,policy,done
RC00000968,customer,done
RC00000968,merchant,done
RC00000968,network,done
RC00000968,policy,done
RC00000969,customer,done
RC00000969,merchant,done
RC00000969,network,done
RC00000969,policy,done
RC00000970,customer,done
RC00000970,merchant,done
RC00000970,network,done
RC00000970,policy,done
RC00000971,customer,done
RC00000971,merchant,done
RC00000971,network,done
RC00000971,policy,done
RC00000972,customer,done
RC00000972,merchant,done
RC00000972,network,done
RC00000972,policy,done
RC00000973,customer,done
RC00000973,merchant,done
RC00000973,network,done
RC00000973,policy,done
RC00000974,customer,done
RC00000974,merchant,done
RC00000974,network,done
RC00000974,policy,done
RC00000975,customer,done
RC00000975,merchant,done
RC00000975,network,done
RC00000975,policy,done
RC00000976,customer,done
RC00000976,merchant,done
RC00000976,network,done
RC00000976,policy,done
RC00000977,customer,done
RC00000977,merchant,done
RC00000977,network,done
RC00000977,policy,done
RC00000978,customer,done
RC00000978,merchant,done
RC00000978,network,done
RC00000978,policy,done
RC00000979,customer,done
RC00000979,merchant,done
RC00000979,network,done
RC00000979,policy,done
RC00000980,customer,done
RC00000980,merchant,done
RC00000980,network,done
RC00000980,policy,done
RC00000981,customer,done
RC00000981,merchant,done
RC00000981,network,done
RC00000981,policy,done
RC00000982,customer,done
RC00000982,merchant,done
RC00000982,network,done
RC00000982,policy,done
RC00000983,customer,done
RC00000983,merchant,done
RC00000983,network,done
RC00000983,policy,done
RC00000984,customer,done
RC00000984,merchant,done
RC00000984,network,done
RC00000984,policy,done
RC00000985,customer,done
RC00000985,merchant,done
RC00000985,network,done
RC00000985,policy,done
RC00000986,customer,done
RC00000986,merchant,done
RC00000986,network,done
RC00000986,policy,done
RC00000987,customer,done
RC00000987,merchant,done
RC00000987,network,done
RC00000987,policy,done
RC00000988,customer,done
RC00000988,merchant,done
RC00000988,network,done
RC00000988,policy,done
RC00000989,customer,done
RC00000989,merchant,done
RC00000989,network,done
RC00000989,policy,done
RC00000990,customer,done
RC00000990,merchant,done
RC00000990,network,done
RC00000990,policy,done
RC00000991,customer,done
RC00000991,merchant,done
RC00000991,network,done
RC00000991,policy,done
RC00000992,customer,done
RC00000992,merchant,done
RC00000992,network,done
RC00000992,policy,done
RC00000993,customer,done
RC00000993,merchant,done
RC00000993,network,done
RC00000993,policy,done
RC00000994,customer,done
RC00000994,merchant,done
RC00000994,network,done
RC00000994,policy,done
RC00000995,customer,done
RC00000995,merchant,done
RC00000995,network,done
RC00000995,policy,done
RC00000996,customer,done
RC00000996,merchant,done
RC00000996,network,done
RC00000996,policy,done
RC00000997,customer,done
RC00000997,merchant,done
RC00000997,network,done
RC00000997,policy,done
RC00000998,customer,done
RC00000998,merchant,done
RC00000998,network,done
RC00000998,policy,done
RC00000999,customer,done
RC00000999,merchant,done
RC00000999,network,done
RC00000999,policy,done
RC00001000,customer,done
RC00001000,merchant,done
RC00001000,network,done
RC00001000,policy,done
RC00001001,customer,done
RC00001001,merchant,done
RC00001001,network,done
RC00001001,policy,done
RC00001002,customer,done
RC00001002,merchant,done
RC00001002,network,done
RC00001002,policy,done
RC00001003,customer,done
RC00001003,merchant,done
RC00001003,network,done
RC00001003,policy,done
RC00001004,customer,done
RC00001004,merchant,done
RC00001004,network,done
RC00001004,policy,done
RC00001005,customer,done
RC00001005,merchant,done
RC00001005,network,done
RC00001005,policy,done
RC00001006,customer,done
RC00001006,merchant,done
RC00001006,network,done
RC00001006,policy,done
RC00001007,customer,done
RC00001007,merchant,done
RC00001007,network,done
RC00001007,policy,done
RC00001008,customer,done
RC00001008,merchant,done
RC00001008,network,done
RC00001008,policy,done
RC00001009,customer,done
RC00001009,merchant,done
RC00001009,network,done
RC00001009,policy,done
RC00001010,customer,done
RC00001010,merchant,done
RC00001010,network,done
RC00001010,policy,done
RC00001011,customer,done
RC00001011,merchant,done
RC00001011,network,done
RC00001011,policy,done
RC00001012,customer,done
RC00001012,merchant,done
RC00001012,network,done
RC00001012,policy,done
RC00001013,customer,done
RC00001013,merchant,done
RC00001013,network,done
RC00001013,policy,done
RC00001014,customer,done
RC00001014,merchant,done
RC00001014,network,done
RC00001014,policy,done
RC00001015,customer,done
RC00001015,merchant,done
RC00001015,network,done
RC00001015,policy,done
RC00001016,customer,done
RC00001016,merchant,done
RC00001016,network,done
RC00001016,policy,done
RC00001017,customer,done
RC00001017,merchant,done
RC00001017,network,done
RC00001017,policy,done
RC00001018,customer,done
RC00001018,merchant,done
RC00001018,network,done
RC00001018,policy,done
RC00001019,customer,done
RC00001019,merchant,done
RC00001019,network,done
RC00001019,policy,done
RC00001020,customer,done
RC00001020,merchant,done
RC00001020,network,done
RC00001020,policy,done
RC00001021,customer,done
RC00001021,merchant,done
RC00001021,network,done
RC00001021,policy,done
RC00001022,customer,done
RC00001022,merchant,done
RC00001022,network,done
RC00001022,policy,done
RC00001023,customer,done
RC00001023,merchant,done
RC00001023,network,done
RC00001023,policy,done
RC00001024,customer,done
RC00001024,merchant,done
RC00001024,network,done
RC00001024,policy,done
RC00001025,customer,done
RC00001025,merchant,done
RC00001025,network,done
RC00001025,policy,done
RC00001026,customer,done
RC00001026,merchant,done
RC00001026,network,done
RC00001026,policy,done
RC00001027,customer,done
RC00001027,merchant,done
RC00001027,network,done
RC00001027,policy,done
RC00001028,customer,done
RC00001028,merchant,done
RC00001028,network,done
RC00001028,policy,done
RC00001029,customer,done
RC00001029,merchant,done
RC00001029,network,done
RC00001029,policy,done
RC00001030,customer,done
RC00001030,merchant,done
RC00001030,network,done
RC00001030,policy,done
RC00001031,customer,done
RC00001031,merchant,done
RC00001031,network,done
RC00001031,policy,done
RC00001032,customer,done
RC00001032,merchant,done
RC00001032,network,done
RC00001032,policy,done
RC00001033,customer,done
RC00001033,merchant,done
RC00001033,network,done
RC00001033,policy,done
RC00001034,customer,done
RC00001034,merchant,done
RC00001034,network,done
RC00001034,policy,done
RC00001035,customer,done
RC00001035,merchant,done
RC00001035,network,done
RC00001035,policy,done
RC00001036,customer,done
RC00001036,merchant,done
RC00001036,network,done
RC00001036,policy,done
RC00001037,customer,done
RC00001037,merchant,done
RC00001037,network,done
RC00001037,policy,done
RC00001038,customer,done
RC00001038,merchant,done
RC00001038,network,done
RC00001038,policy,done
RC00001039,customer,done
RC00001039,merchant,done
RC00001039,network,done
RC00001039,policy,done
RC00001040,customer,done
RC00001040,merchant,done
RC00001040,network,done
RC00001040,policy,done
RC00001041,customer,done
RC00001041,merchant,done
RC00001041,network,done
RC00001041,policy,done
RC00001042,customer,done
RC00001042,merchant,done
RC00001042,network,done
RC00001042,policy,done
